id,text
1566,"В работе  <Contrib>  исследуется возможность применения дополнительного канала коммуникации человек—компьютер на основе использования  <Method>  оценки функционального напряжения и/или эмоционального состояния пользователя  </Method>  для оптимизации управления компьютером  </Contrib>  . На основании оценки эмоционального состояния пользователя можно реализовать несколько стратегий управления компьютером . В ситуации , когда показатели пользователя для выбранного им канала управления или совокупности таких каналов находятся в состоянии , соответствующем покою , управление приоритетами процессов осуществляется операционной системой исходя из потребностей текущих задач . Если показатели состояния пользователя указывают на стресс , управление приоритетами процессов осуществляется путем перераспределения ресурсов компьютера в пользу программ и процессов , с которыми в настоящее время работает пользователь . Если пользователь использует компьютерные игры или мультимедийные приложения , то состояние героя компьютерных игр , музыкальное сопровождение игры и/или работы пользователя на компьютере , цветовая гамма игры и/или ряда элементов работы с операционной системой ( вид и состояние интерфейса , включая графический ) , выбранные пользователем , меняются в соответствии с установленными пользователем настройками с учетом его состояния . Сделан вывод , что  <Conc>  использование предложенного эмоционального канала управления компьютером в дополнение к уже существующим будет способствовать заметному повышению эффективности его работы , приведет к сокращению времени  , в течение которого пользователь вынужден ожидать выполнения операционной системой своих заданий , к оптимизации функционирования мультимедийных приложений , появлению новых возможностей взаимодействия с операционной системой , расширению функционала героя его компьютерных игр  </Conc>  и так далее . В дальнейшем это позволит обеспечить внедрение элементов контекстно-ориентированного взаимодействия в  <Use>  системы управления компьютером  </Use>  или в целом в  <Use>  информационно-коммуникационные технологии  </Use>  ."
1567,"Во многих  <Task>  задачах текстовой классификации  </Task>  возникают проблемы с получением достаточного количества размеченных документов для обучающей выборки . При этом обычно имеется значительное количество доступных неразмеченных текстов . В данной статье  <Contrib>  рассматривается метод , используя который , можно значительно улучшить качество классификации , имея довольно малую по сравнению с тестовой выборкой обучающую выборку  </Contrib>  .  <Contrib>  Предложен нестандартный способ формирования признакового описания текстов на естественных языках  </Contrib>  , учитывающий специфику написания новостных текстов . Помимо этого , рассматриваются модификации классического линейного метода решения задачи классификации —  <Method>  логистической регрессии  </Method>  . Для оптимизации параметров логистической регрессии применяется  <Method>  модифицированный метод стохастического градиентного спуска  </Method>  . При обучении регрессии используется модифицированный функционал потерь , увеличивающий зазор между классами .  <Contrib>  Предлагается также оригинальный метод трансдуктивного обучения логистической регрессии  </Contrib>  . Для его осуществления  <Contrib>  вводится специальный функционал качества для неразмеченной коллекции  </Contrib>  , который позволяет существенно  <Adv>  увеличить полноту классификации  </Adv>  . Для проверки применимости разработанных модификаций метода логистической регрессии используется  <Method>  процедура обратного скользящего контроля  </Method>  . По результатам приведенных в статье вычислительных экспериментов становится очевидным  <Conc>  положительное влияние авторских модификаций метода логистической регрессии и трансдуктивного обучения на качество классификации  </Conc>  ."
1568,"В настоящее время из-за широкого использования технологий снижения заметности излучаемый радиолокационный сигнал существенно отражается и поглощается . Таким образом , значительно уменьшается мощность поступающего на вход приемного устройства РЛС отраженного сигнала , что затрудняет обнаружение самолета либо другого объекта , выполненного по подобной технологии . В этих условиях сложно оценить показатели качества обнаружения малозаметных и малоразмерных целей . Во многих случаях амплитуда и фаза сигналов РЛС являются случайными неизвестными параметрами . В условиях достаточно быстрых по отношению к тактовой частоте сигналов флуктуаций амплитуды и фазы , когда отсутствует возможность определения их значений по результатам предварительного статистического оценивания на предыдущих интервалах , часто используют модели сигналов . В работе  <Contrib>  предложена методика , позволяющая определять показатели качества обнаружения РЛС для широкого класса моделей сигналов  </Contrib>  , в том числе малозаметных и малоразмерных целей , в условиях стационарных гауссовских , шумовых импульсных помех , а также в беспомеховой обстановке . Методика использует полученные  <Method>  аналитические выражения  </Method>  и  <Method>  аппроксимации распределений рядом Грама—Шарлье в приближении Эджворта  </Method>  . Значение порога обнаружения для заданных вероятностей ложной тревоги определяется  <Method>  методом Ньютона  </Method>  , что позволяет повысить точность и упростить вычисления .  <Contrib>  Получены оценки показателей качества обнаружения в рассматриваемых условиях  </Contrib>  . Разработанная методика и полученные оценки могут быть использованы для  <Use>  определения показателей качества систем более высокого иерархического уровня  </Use>  , например показателей вторичной обработки сигналов , вероятности обнаружения ( захвата ) сигнала в зоне поиска ."
1569,"При создании кораблей важнейшую роль играет процесс программирования эксплуатации , поскольку именно для этого этапа проводятся все мероприятия на этапах проектирования и строительства . Вместе с проектированием будущих процессов эксплуатации формируется их стоимость и в бюджете планируются различные виды ресурсов . Ошибки в прогнозировании ресурсов впоследствии могут привести к нехватке средств на поддержание корабля в заданной степени готовности и к снижению боевого потенциала флота . Традиционные методики расчета стоимости отдельных этапов жизненного цикла корабля основаны на статистических зависимостях . Такой подход требует периодического обновления методик , корректировки данных по результатам создания и эксплуатации кораблей , что не всегда возможно , особенно при отсутствии опыта эксплуатации новых кораблей . Кроме того , оценить с допустимой погрешностью влияние принимаемых при создании корабля инновационных решений на стоимость его эксплуатации с помощью таких методик весьма затруднительно . В настоящей статье  <Contrib>  описана математическая модель оценки стоимости жизненного цикла корабля , разработанная на основе применения метода  <Method>  функционально-стоимостного анализа  </Method>   </Contrib>  . Предлагаемый подход  <Adv>  позволяет не только оценить стоимость корабля через стоимость решаемых им задач , но и выявить наиболее узкие места при принятии проектных решений  </Adv>  . Модель и построенную на ее основе методику предлагается использовать при создании  <Use>  системы информационной поддержки жизненного цикла корабля  </Use> . Особенностью предлагаемого подхода к оценке стоимости является также то , что структурно-функциональная модель корабля , являющаяся информационной основой для расчетов , строится на базе его общей электронной модели ."
1570,"Многочисленные аварии и катастрофы на кораблях в послевоенный период многие специалисты в области военного кораблестроения связывают с их недостаточной живучестью . Авторы статьи утверждают , что в мирное время при эксплуатации корабля в повседневных условиях основным его свойством , противостоящим авариям и возможному ущербу от них , является безопасность .  <Contrib>  Приводится анализ существующего в ВМФ термина « безопасность »  </Contrib>  и  <Contrib>  предлагается подход к разработке технологии его автоматизированной оценки  </Contrib>  , в основу которого положен критерий минимально необходимого уровня функционирования корабля .  <Contrib>  Перечислены и обоснованы события , которые должны быть исключены для обеспечения такого уровня функционирования корабля  </Contrib>  . Полнота выполнения техническими средствами ( системами ) корабля задач по предотвращению этих событий положена в основу определения критериев его безопасности .  <Contrib>  Даются определения и основные соотношения для вычисления характеризующих их показателей  </Contrib>  .  <Contrib>  Предложено ввести два уровня управления кораблем и его техническими средствами ( системами ) при борьбе за безопасность : низкий при ручном и высокий при дистанционном управлении техническими средствами ( системами ) корабля  </Contrib>  . Приведен пример  <Example>  возможного деления надводного корабля на аварийные участки </Example>  , оборудование и механизмы которых попадают под действие поражающих факторов различных аварий . Формализация оценок безопасности базируется на выделении функционально самостоятельных операций , выполняемых значимыми элементами технических средств ( систем ) корабля по обеспечению минимально необходимого уровня его функционирования , и на построении функционально-топологических схем элементов и структурно-логических схем условий выполнения этих операций в виде ориентированного графа . Количественные значения показателей выполнения функционально самостоятельных операций вычисляются по соответствующим схемам логическим выражениям .  <Contrib>  Рассмотрен порядок определения оценки безопасности проектируемых кораблей по введенным критериям и показателям  </Contrib>  и  <Contrib>  выработки рекомендаций для повышения их безопасности  </Contrib>  . В заключительной части статьи  <Contrib>  дается ряд предложений по повышению безопасности кораблей ВМФ  </Contrib>  ."
1571,"Статья посвящена методу расчета посадки и остойчивости неповрежденного и поврежденного корабля для использования в системах автоматизированной оценки живучести корабля . Используемый итерационный метод расчета посадки и остойчивости корабля для заданного варианта нагрузки ( варианта затопления ) основывается на  <Method>  методе последовательных приближений В.Г. Власова  </Method>  , позволяющем решать задачу с заданной и контролируемой степенью точности . При этом не решается пространственная задача по определению параметров равновесной посадки корабля, а  <Contrib>  рассчитывается диаграмма поперечной статической остойчивости свободно дифферентующегося корабля  </Contrib>  . Вычисленные параметры поперечной диаграммы статической остойчивости используются для  <Use>  оценки состояния поврежденного и неповрежденного корабля  </Use>  . Метод использует математическую модель корабля , заданную координатами точек на теоретической поверхности корпуса и водонепроницаемых отсеков , и  <Adv>  позволяет с контролируемой точностью вычислять параметры посадки , остойчивости и другие параметры , характеризующие безопасность корабля для заданной его нагрузки ( состава затопленных отсеков )  </Adv>  . Статья содержит  <Contrib>  принципы вычисления нагрузки поврежденного корабля при различных способах затопления водонепроницаемых отсеков  </Contrib>  , включая сомнительно затопленные отсеки .  <Contrib>  Приводятся конкретные формульные зависимости  </Contrib>  , позволяющие сделать оценку степени остойчивости поврежденного и неповрежденного корабля и , таким образом , оценить его состояние . Делается вывод о том , что  <Conc>  применение представленного в статье итерационного метода расчета посадки и остойчивости корабля для заданного варианта нагрузки ( варианта затопления ) в системах автоматизированной оценки живучести корабля  <Adv>  повысит эффективность и обоснованность принятия решений и назначения мероприятий по восстановлению остойчивости и спрямлению поврежденного корабля  </Adv>   </Conc> ."
1572,"Молекулярно-динамические методы с потенциалом ReaxFF ( Reactive Force Field ) позволяют получать достаточно хорошие результаты при моделировании больших многокомпонентных химически реактивных систем . Реализация потенциала ReaxFF имеется в программном пакете LAMMPS , но для корректных расчетов требуется предварительная оптимизация многочисленных параметров этого потенциала для конкретной системы . В данной работе представлены результаты  <Contrib>  разработки параллельной программы , реализующей  <Method>  алгоритм однопараметрической оптимизации параметров молекулярно-динамического потенциала ReaxFF  </Method>   </Contrib>  . Для оптимизации используются данные точных квантовых расчетов набора простых моделей химических соединений ( training set ) . Оптимизация основана на  <Method>  минимизации функции ошибки  </Method>  , представляющей собой сумму квадратичных отклонений расчетов ReaxFF от квантовых расчетов по всему набору . В статье  <Contrib>  описан алгоритм поиска параметров  </Contrib>  и  <Contrib>  представлена блок-схема разработанной программы  </Contrib>  . Для процедуры поиска минимума потенциальной энергии моделей оптимизирующего набора с потенциалом ReaxFF используется  <Tool>  молекулярно-динамический симулятор LAMMPS  </Tool>  , собранный в качестве библиотеки . Программа позволяет подбирать параметры потенциала для произвольных типов химически реактивных систем , что необходимо для создания корректных численных моделей химических реакций методами молекулярной динамики c помощью пакета LAMMPS на высокопроизводительных параллельных кластерах ."
1573,"Перекрестные эффекты в сложных системах определяются феноменологическими составляющими соответствующих систем уравнений , в которых на основе подхода Онзагера устанавливается связь между обобщенными потоками и обобщенными силами . Для деформационных задач эта связь , как правило , устанавливается линейным постулатом Гука . Однако на его основе невозможно описать фазовый переход второго рода от упругости к диссипативному пластическому течению , а непрерывные физические величины , такие как температура , концентрация при-меси и т.п. , связать с условным пределом текучести , поскольку последняя величина является экспериментально-точечной . Как гипотезу , имеющую подтверждение на практике , примем , что коэффициенты взаимности L km , постоянные по Онзагеру , могут быть нелинейными функциями . Для деформационных задач примем постулат Коши , согласно которому в упругой области коэффициент Онзагера есть квадратичная функция деформации . В этом случае решение задачи упругости сводится к решению нелинейных уравнений . Применение метода конечных элементов требует решения систем большой размерности и , как следствие , больших затрат времени . Для сокращения времени счета используется метод граничных элементов в сочетании с применением там , где возможно , аналитических вычислений . В статье  <Contrib>  рассмотрен пример применения алгоритма к решению  <Task>  плоской задачи нелинейной упругости для неоднородной области  </Task>   </Contrib>  ."
1574,"В статье  <Contrib>  рассматриваются методические аспекты обучения основам алгоритмизации и программирования , подходы к созданию алгоритмов  <Task>  автоматизированной генерации тестовых заданий по информатике и программированию  </Task>  и их программная реализация на примере  <Example>  языка Паскаль  </Example>   </Contrib>  ."
1576,"В статье  <Contrib>  рассмотрен метод  <Task>  реконструкции сбойных элементов цветного цифрового изображения за счет межканальной избыточности  </Task>   </Contrib>  . Известны векторные медианные фильтры , показывающие свое преимущество по сравнению с покомпонентной обработкой цветных изображений , которые учитывают межканальную корреляцию значений сигналов каждой компоненты . Такие медианные фильтры не в состоянии всегда достоверно восстанавливать значение потерянного сигнала вследствие своей ограниченности только выборкой элементов апертуры , а также при подавляющем количестве сбойных элементов в апертуре . Между тем возникающая при переходе к цветным изображениям избыточность открывает новые возможности по восстановлению потерянных вследствие воздействия помех значений сигналов изображений . В частности , в случае искажения яркости элемента изображения в одном из каналов можно оценить ее значение по амплитуде яркости соответствующих элементов других каналов . Основой метода является допущение о том , что локальные градиенты ( разность центрального элемента апертуры фильтра с элементами его окрестности ) в плоскости каждой компоненты приблизительно равны . Как показали исследования , данное допущение справедливо для многих реальных цветных цифровых изображений .  <Contrib>  Приведены результаты моделирования , показывающие превосходство межкомпонентной градиентной реконструкции над медианной фильтрацией в  <Adv>  точности восстановления потерянных или искаженных элементов компонент цветного изображения  </Adv>   </Contrib>  . Использование  <Method>  метода подавления импульсных помех по межканальным градиентам  </Method>  позволяет получить  <Adv>  более высокую точность восстановления потерянных сигналов  </Adv> , чем медианная фильтрация , за счет  <Adv>  меньшего искажения полезных границ областей и перепадов яркости  </Adv>  . Кроме того , применение медианного фильтра после предложенных процедур помехоподавления заметно повышает качество восстановления искаженного изображения .  <Contrib>  Показана эффективность представленного метода на примере  <Example>  обработки реального цветного цифрового изображения  </Example>   </Contrib>  . Результаты исследования демонстрируют  <Conc>  возможность реконструкции помеховых сигналов цветных цифровых изображений по локальным градиентам соседних каналов  </Conc>  . Предлагаемый метод подразумевает программную реализацию и может использоваться в различных компьютерных системах и самостоятельных программных модулях для  <Use>  обработки цветных цифровых изображений  </Use>  ."
1577," <Contrib>  Рассматривается созданная с использованием сети Петри модель , позволяющая проводить анализ передачи и получения данных от компьютеров к программе таксономии технологий изготовления деталей по сети Интернет  </Contrib>  . Цель моделирования — имитирование отказа работы программы , поиск дедлоков ( отсутствие зацикливаний и тупиков ) , а также выявление узких мест в программе при передаче данных . В имитационных экспериментах отказы обслуживания программой таксономии компьютеров имитировались появлением случайного числа фишек маркеров в позиции . При отсутствии отказа программа работает в автоматическом режиме — позиция обслуживает команды на таксономию от компьютеров . При появлении отказа программы на доступ дуга закрывает переход и производится возврат к исходной позиции . В нормальном режиме работы программы сети Петри обеспечивают в любой момент времени одновременное бесконфликтное обращение нескольких компьютеров к программе таксономии деталей при их параллельной работе . Параллельность означает , что любой из компьютеров , получающих доступ к программе , может начать обращение или закончить его раньше или позже другого . В качестве формального языка для описания модели веб-приложения таксономии технологий изготовления деталей предлагается использовать  <Method>  аппарат сетей Петри  </Method>  . Сети Петри являются расширением классической теории графов . Теория сетей Петри делает возможным спецификацию системы математическим представлением , анализ которой помогает получить важную информацию о структуре и динамическом поведении моделируемой системы .  <Contrib>  На основе сети Петри построено покрывающее дерево графа достижимости  </Contrib>  . Анализируя покрывающее дерево , вершинами которого являются все возможные достижимые разметки сети ,  <Contrib>  выделены такие ее свойства , как безопасность ( число маркеров в любой позиции не превышает 1 ) , сохраняемость ( невозможность возникновения и удаления ресурсов в моделируемом объекте ) , а также живость ( отсутствие зацикливаний и тупиков )  </Contrib>  . В разработанной сети Петри  <Adv>  отсутствуют зацикливания и тупики  </Adv>  ; программу таксономии этой модели можно применять в производстве ."
1579," <Task>  Выбор оптимального расположения логистических центров  </Task>  является актуальной задачей для всех видов перевозок . Решение ее для реальных задач региона или страны приводит к математическим алгоритмам высокой сложности . В статье  <Contrib>  предлагаются математическая модель и новый метод решения задачи оптимального размещения логистических центров двухуровневой сети перевозок  </Contrib>  на основе применения  <Method>  математического аппарата кластерного анализа  </Method>  . При заданных геоинформационных параметрах производств-поставщиков , а также заданной топологии дорог , станций или других объектов транспортной инфраструктуры ставится задача  <Task>  оптимального выбора логистических центров  </Task>  . Для сети железных дорог логистическими центрами могут быть , например , контейнерные пункты . Критерием оптимизации является минимизация общего суммарного объема перевозок в тонно-километрах от производств до контейнерных пунктов . Для этого в качестве оптимизационной математической модели используется  <Method>  модель разбиения объектов на кластеры  </Method>  . Искомыми кластерами являются подмножества точек-производств со своими центрами — контейнерными пунктами . Поскольку центры кластеров обязательно должны находиться на железнодорожных станциях ,  <Contrib>  предложен новый алгоритм кластеризации с проекцией  </Contrib>  .  <Contrib>  Исследованы возможности такого алгоритма кластеризации , названного k-means pro  </Contrib>  .  <Contrib>  Рассмотрена методика выбора количества центров ( кластеров ) по обобщенному экономическому показателю затрат на перевозки и создание логистических центров  </Contrib>  . Приведены примеры  <Example>  расчетов для предприятий и железных дорог Приволжского федерального округа  </Example>  на основе созданного ПО ."
1580," <Contrib>  Рассматриваются изгибно-крутильные колебания тонкостенного стержня открытого профиля с одной осью симметрии сечения  </Contrib>  .  <Contrib>  При решении  <Task>  задачи колебаний стержня  </Task>  рассматривается статическая задача с добавлением сил инерции масс  </Contrib>  , то есть используется принцип Даламбера . Масса и жесткость стержня принимаются постоянными .  <Contrib>  На основе энергетических соотношений при определении перемещений получены матрицы масс в явном виде тонкостенных стержневых конечных элементов , работающих на изгиб и кручение , и пространственного конечного элемента  </Contrib>  .  <Contrib>  Выполнены сравнительные расчеты на свободные и вынужденные колебания П-образной плоско-пространственной рамы  </Contrib>  , образованной стержнями из прокатных швеллера и двутавра . В модели рамы использовались балочные конечные элементы и тонкостенные стержневые , то есть при изгибной форме колебаний без учета инерции кручения стержней и при изгибно-крутильной форме соответственно .  <Contrib>  Приведены значения низших частот и соответствующих мод из плоскости рам в узлах ригеля при свободных колебаниях , а также максимальных нормальных напряжений в сечениях профилей у заделки рам  </Contrib>  . Подход к моделированию тонкостенной плоско-пространственной стержневой системы реализован в целевых программах для ЭВМ ."
1581,"В статье  <Contrib>  описан новый подход к созданию САПР технологических процессов ковки валов на прессах в условиях неопределенности границ технологических ограничений на параметры проектирования  </Contrib>  , обусловленные недостаточной формализацией предметной области , вследствие чего технологические решения , касающиеся процесса проектирования , не только различны на разных предприятиях , но и в рамках одного предприятия зачастую неоднозначны и даже противоречивы .  <Contrib>  Рассматриваются два этапа процесса автоматизированного проектирования технологии ковки  </Contrib> . На первом этапе проектирование технологического процесса осуществляется в автоматическом режиме со строгим выполнением всех технологических ограничений , заложенных в базе нормативно-справочной информации . На втором — проектирование выполняется заново , но уже с учетом воздействий на параметры проектирования ,  оказанных пользователем в режиме активного диалога . Основное внимание в статье уделено процедуре управления пользователем параметрами проектирования , когда значение каждого параметра должно принадлежать определенному технологическому интервалу , границы которого размыты . Новизна работы заключается в том , что  неопределенность границ технологических интервалов формализована с помощью  <Method>  аппарата теории нечетких множеств и нечетких рассуждений  </Method>  . Кроме того ,  <Contrib>  введены и наполнены физическим смыслом понятия функции принадлежности и критерия качества спроектированного технологического процесса  </Contrib>  . Применение разработанного подхода к созданию САПР технологических процессов ковки позволяет  <Adv>  повысить устойчивость работы системы в реальных производственных условиях  </Adv>  ,  <Adv>  дать сравнительную оценку качества получаемых проектных решений  </Adv>  и  <Adv>  существенно облегчить внедрение системы на различных предприятиях  </Adv>  ."
